Date,Loc1,Loc2,Hour,Minute,Second,Content,Unnamed: 7,State
2018-03-17 00:00:00,42.4301542,-71.61625019,9,49,25,Come join us for a tasting or tour to celebrate #stpatricksday. We¡­ https://t.co/Xj99snxXPN,,MA
2018-03-17 00:00:00,38.0297,-84.4947,9,49,33,Happy St Patrick's Day!  #stpatricksday  #partirish #green #luckoftheirish @ Lexington,Kentucky https://t.co/08uL507Byg,KY
2018-03-17 00:00:00,32.907,-96.5474,9,49,37,Saturday selfie #stpatricksday @ Rowlett,Texas https://t.co/FFsPXNJdPh,TX
2018-03-17 00:00:00,35.1990235,-80.868332,9,49,43,???? Happy Saint Patrick's Day ????..https://t.co/KhlZfJ9MFM ..#PinkSaltDesigns #jewelry¡­ https://t.co/XHgog23nOK,,NC
2018-03-17 00:00:00,41.07541,-85.14564,9,50,11,a #stpatricksday grande house blend,$2.43....#HappyStPatricksDay @ Starbucks https://t.co/bOCgEg70ta,IN
2018-03-17 00:00:00,42.546804,-83.2156709,9,51,1,All the rage! They¡¯re selling out.... get O¡¯ver to Dick O Dows.... nows! ?? #stpatricksday¡­ https://t.co/IDemsJtTGx,,MI
2018-03-17 00:00:00,33.9534,-84.5406,9,51,10,I can't believe I forgot to pack anything green for #stpatricksday ??throwing it back to this¡­ https://t.co/JdIGe8Xwqb,,GA
2018-03-17 00:00:00,38.74383687,-77.67569858,9,51,11,It¡¯s St.Patricks day... how¡¯s your red hair don¡¯t care? .#Repost @cornwellstyling with¡­ https://t.co/8UNzHtQ76l,,VA
2018-03-17 00:00:00,42.3422,-88.2667,9,51,15,McHenry Kiwanis Shamrock Shuffule!..#mchenrymatters #ILoveMcHenry #stpatricksday¡­ https://t.co/ahJRsN8iib,,IL
2018-03-17 00:00:00,32.8241299,-96.76987,9,51,31,Join us for the #RadioDJs takeover today at halcyondallas after the #stpatricksday #parade¡­ https://t.co/SwqsDESAKD,,TX
2018-03-17 00:00:00,29.7629,-95.3832,9,52,8,Thaaaaat¡¯s pretty accurate. #WhiskeyShotsDuke Happy St. Patrick¡¯s Day! #stpatricksday ???????????? @¡­ https://t.co/eT8IcGwokw,,TX
2018-03-17 00:00:00,38.940161,-77.06073942,9,52,27,Happy St Patricks Day.....#shadesofgreen #stpatricksday #lucky #irishamericans #irishdance¡­ https://t.co/8FDx99Fydx,,DC
2018-03-17 00:00:00,35.82603971,-78.57058815,9,52,58,I am Celebrate St Patrick's Day with all Green @ofsully Patrick's Day #stpatricksday #Green¡­ https://t.co/YpWh9JGU3o,,NC
2018-03-17 00:00:00,32.850529,-96.769431,9,54,14,Pre-race with kellydearmore #stpatricksday betoorourke @ Dash Down¡­ https://t.co/s7LVIkLvzy,,TX
2018-03-17 00:00:00,41.85219299,-72.64267073,9,54,31,????Top o¡¯ the mornin¡¯ ????.#stpatricksday #stpaddysday #shamrocklove #cupcake #cuppy #scratchmade¡­ https://t.co/nDl3YQYaiF,,CT
2018-03-17 00:00:00,38.24917678,-85.60685483,9,54,55,Happy St. Patrick¡¯s Day!!! ????????#stpatricksday #happystpatricksday #oxmoormazda #oxmoorautogroup¡­ https://t.co/II5bRob4wo,,KY
2018-03-17 00:00:00,45.4714691,-84.9051041,9,55,1,Oh,Jameson... you get me every time. #stpatricksday @ Nubs Nob Ski¡­ https://t.co/rsp6w7YYIr,MI
2018-03-17 00:00:00,32.44395691,-90.15180767,9,55,30,Are YOU going green for #StPatricksDay? Inspired by our Global Artistic Director for Aveda!¡­ https://t.co/XHLj1dnqBw,,MS
2018-03-17 00:00:00,35.22357,-97.43911,9,55,58,St. Patty's day.#greeneggs #green #stpatricksday #wavingwheatbakery #greenmutiny @ Waving Wheat¡­ https://t.co/Hb6v61eHN7,,OK
2018-03-17 00:00:00,41.50087265,-81.69961276,9,56,26,Great #StPatricksDay #5K courtesy of the @jameson_us team! #Slainte #RunWithTheWinners @ W. 6th¡­ https://t.co/WcVc0erNq8,,OH
2018-03-17 00:00:00,31.28043695,-81.34911079,9,56,39,Happy St.Patricks Day #happystpattys  #happystpatricksday @ Hampton Plantation - St. Simons Island https://t.co/8RhBDwWYRx,,Georgia
2018-03-17 00:00:00,35.0455,-85.2673,9,57,9,The Breastplate of St. Patrick...........#irishgirl #catholicmom #stpatricksday¡­ https://t.co/RZby8QIGWs,,TN
2018-03-17 00:00:00,29.98058,-90.12705,9,57,33,[patty happy]. lime green charmeuse slip dress $356 + sequin bomber $795. #ootd #stpatricksday¡­ https://t.co/DT5RxhK7yr,,LA
2018-03-17 00:00:00,40.45,-79.985,9,57,50,About to step off #stpatricksday #parade #wvualumniband #wvu @ Strip District,Pittsburgh https://t.co/gKZ8EC3tOv,PA
2018-03-17 00:00:00,30.2672,-97.7639,9,58,14,"May the ""Lick"" of the Irish be with you today! Happy Saint Patty's Day!.#stpatricksday¡­ https://t.co/NyXBuWJUlB",,TX
2018-03-17 00:00:00,41.483611,-81.710278,9,58,59,Happy st. Patrick¡¯s day. Urban Orchid is closed to celebrate. #stpatricksday #urbanorchid¡­ https://t.co/JqKOd78hGo,,OH
2018-03-17 00:00:00,39.98838,-75.00799,9,59,24,Real men cook in kilts! #stpatricksday #chef #chefsofinstagram #cheflife #food #foodie¡­ https://t.co/bDclh0E8Ta,,NJ
2018-03-17 00:00:00,40.7161,-73.8506,9,59,24,Mornin¡¯ ?????? #stpatricksday #thasgoodwhiskey #whiskey @ Forest Hills,New York https://t.co/tHOacl09lj,NY
2018-03-17 00:00:00,41.90461452,-87.71417289,9,59,33,Happy Saint Patrick's Day!?.#eringobragh?? @ Humboldt Park,Chicago https://t.co/3EwdjWDo2b,IL
2018-03-17 00:00:00,47.5037,-111.286,9,59,53,#stpatricksday #ireland #irish #heritage Have a feckin fun day people! Get out and enjoy your¡­ https://t.co/37jwaxIo7o,,MT
2018-03-17 00:00:00,44.9219718,-93.13555863,9,59,57,You can't drink all day unless you start in the morning..#shamrockprincess #stpatricksday¡­ https://t.co/V26erwaIu2,,MN
2018-03-17 00:00:00,41.5167,-90.5333,10,0,12,The forecast for today is snow showers with a high of 47¡ãF and a low of 27¡ãF. #NationalIrishCoffeeDay #StPatricksDay #CornDogDay,,IL
2018-03-17 00:00:00,39.6181,-75.0761,10,1,22,Happy St. Patrick¡¯s Day everyone! ?????????? #StPatricksDay #IrishBlessing #IrishHeritage #StPatsDay¡­ https://t.co/VarRkFIvIu,,NJ
2018-03-17 00:00:00,42.20416667,-72.61805556,10,2,1,We got the green!! Fresh,vibrant,MA
2018-03-17 00:00:00,29.47433787,-98.69603119,10,2,55,Not that I'm excited or anything. #stpatricksday #hat #me #redhairrocks #irishpride #green¡­ https://t.co/wZxtZh69q7,,TX
2018-03-17 00:00:00,38.6272,-90.1978,10,2,58,St.Patricks day shave with Jeeves of Hudson Street Bay Rum soap. This soap is made in MO.¡­ https://t.co/j7slwknEkG,,MO
2018-03-17 00:00:00,40.75618,-73.97772,10,3,3,#stpatricksday breakfast with q104.3 @ Connolly's Pub & Restaurant https://t.co/ggv0m0qHpj,,NY
2018-03-17 00:00:00,35.0544,-89.6823,10,3,17,Happy Saturday!! Don't forget to wear your green today!! #stpatricksday #saturdaymorning¡­ https://t.co/uIwM1pjVNy,,TN
2018-03-17 00:00:00,40.74158,-73.98093,10,4,22,#stpatricksday party today @vandiemens_nyc!! Come celebrate the Irish in you!! ??¡­ https://t.co/H5wQelcMs8,,NY
2018-03-17 00:00:00,41.9710388,-88.0174332,10,4,43,Go Green ?? .#happystpatricksday .#stpatricksday #amsterdamgreen #antibesgreen #anniesloan¡­ https://t.co/rj1fWgXt12,,IL
2018-03-17 00:00:00,45.04111111,-93.78583333,10,5,16,Happy Saint Patrick¡¯s Day! #stpatricksday @ Delano,Minnesota https://t.co/F4Xv6vnpN5,MN
2018-03-17 00:00:00,33.96868265,-84.01645303,10,5,21,It¡¯s #stpatricksday so here¡¯s a little green for ya ?? @ The Home Depot https://t.co/MPZJyq76D5,,GA
2018-03-17 00:00:00,32.7153,-117.156,10,6,16,Happy St. Patrick¡¯s Day!.#stpatricksday @ San Diego,California https://t.co/wt9nEfKERH,CA
2018-03-17 00:00:00,41.95644,-72.36808,10,6,22,???? Happy St. Paddy¡¯s day! ???? #stpaddysday #stpatricksday #leprechaun #irish #kissmeimirish¡­ https://t.co/AhmQ1ZU7df,,CT
2018-03-17 00:00:00,41.33930481,-72.97984721,10,7,16,Happy Saint Patrick's Day! We're celebrating with fresh new cans of Double Fuzzy! Full case¡­ https://t.co/qwiZ2Cgz6Y,,CT
2018-03-17 00:00:00,32.200409,-110.9981377,10,7,57,Sunrise over #tucson #starrpass #stpatricksday #dove #gamblequail #coffeetime #weekendvibes¡­ https://t.co/p8qFyaaCRC,,AZ
2018-03-17 00:00:00,35.82603971,-78.57058815,10,8,29,Hey Everyone I just want to say that Happy St Patrick's day #stpatricksday¡­ https://t.co/8YwarFw339,,NC
2018-03-17 00:00:00,40.65708,-73.6368899,10,8,45,Happy #stpatricksday from us at #restfloatspa #sensorydeprivation #lucky #spaday¡­ https://t.co/uITodlETfb,,NY
2018-03-17 00:00:00,42.4611,-83.1291,10,8,51,Happy St. Patty¡¯s Day! #stpatricksday #fightmeimirish #readingtime #irish #literacymatters¡­ https://t.co/hZ6XV13IeW,,MI
2018-03-17 00:00:00,40.76298303,-73.97249222,10,8,54,Happy St Paddy's Day! .#wheninrome.#stpatricksday @ Starbucks https://t.co/L2OqChSW5x,,NY
2018-03-17 00:00:00,41.8369,-87.6844,10,8,55,Happy St Patrick¡¯s Day y¡¯all ¡ª if you get lucky this weekend,be safe! ???????????? #stpatricksday¡­ https://t.co/d7b16hYKCD,IL
2018-03-17 00:00:00,39.84702295,-86.14602724,10,9,9,Happy Saint Patrick's day! We are open 10-9 today! Wondering if we have that record you've been¡­ https://t.co/GniwF92bxd,,IN
2018-03-17 00:00:00,41.65919,-91.53411,10,9,28,Activate: Leprechaun!  #icleprechaun #donnellysic #stpatricksday @ Donnelly's Pub IC https://t.co/TPEaF2YVUV,,IA
2018-03-17 00:00:00,44.96695156,-93.26086743,10,9,47,¡°Mimi! You forgot your shoes!¡± #matildamaeve #sassy #stpatricksday #wearingofthegreen¡­ https://t.co/xTI5lQ0OIb,,MN
2018-03-17 00:00:00,35.05471,-78.89827,10,9,55,Happy St Patrick¡¯s Day from NextHome!! #happystpatricksday #nexthome #whosnext #stpatricksday @¡­ https://t.co/fo011sK0VM,,NC
2018-03-17 00:00:00,33.5010804,-101.9050749,10,10,29,Happy St. Patrick¡¯s Day,friends! ??????  #stpatricksday #stpaddysday #lucky #realtor¡­ https://t.co/hrGi8vGsDj,TX
2018-03-17 00:00:00,29.74200403,-95.45298994,10,10,41,This is Andi Kveton and STACKED @equinox #riveroaksequinox #equinoxstrong #stpatricksday¡­ https://t.co/lD0PrP45dE,,TX
2018-03-17 00:00:00,44.92992,-93.0773,10,10,49,Happy #StPatricksDay #StPaul. Stop in and see us today after the parade! #luckoftheirish¡­ https://t.co/gJU8ELTFVA,,MN
2018-03-17 00:00:00,39.58,-75.64,10,11,22,We¡¯ve ALWAYS got our green on!  Happy St. Patrick¡¯s Day! #stpatricksday @ New Castle County,¡­ https://t.co/PiRzaIS6Ex,DE
2018-03-17 00:00:00,43.208,-77.5752,10,11,54,Loving me an Irish breakfast with the crew #stpatricksday #jamesonblackbarrel¡­ https://t.co/LTq8aSzEPv,,NY
2018-03-17 00:00:00,33.1413,-96.8131,10,11,55,#stpatricksday #texasgirl joshabbottband @ Frisco,Texas https://t.co/D9q7kvtBlU,TX
2018-03-17 00:00:00,42.34702943,-71.07911557,10,12,3,St. Patrick¡¯s Day ?? #stpatricksdayboston #stpatricksday #boston¡­ https://t.co/6zb2no48eg,,MA
2018-03-17 00:00:00,32.7833,-96.8,10,12,26,The beer is green. You just gotta look deeper..#budweiser #stpatricksday @ Dallas,Texas https://t.co/znEsws4PSt,TX
2018-03-17 00:00:00,36.2285,-115.147,10,12,46,Happy St Patrick¡¯s Day ??#stpatricksday #blessings #stpatrickday2018¡­ https://t.co/osmwfIfsyn,,NV
2018-03-17 00:00:00,43.3378,-90.3846,10,13,15,Happy saint Patrick's day credit to @fulvia14130533 #outlander #loveforsam #samheughan¡­ https://t.co/8bkgGZwezj,,WI
2018-03-17 00:00:00,41.488002,-71.312622,10,13,31,Some crew love ?? #stpatricksday @ Newport,Rhode Island https://t.co/Jom1eAshuR,RI
2018-03-17 00:00:00,41.15983827,-81.50896283,10,13,53,Guinness to start!  #guinness #stpatricksday #stpaddysday @ On Tap Cuyahoga Falls https://t.co/pcrTHQM88k,,OH
2018-03-17 00:00:00,36.840059,-75.972877,10,14,30,New #stpatricksday friends! #oceanfront @ Shamrock Marathon https://t.co/jDAGW7Zd7g,,VA
2018-03-17 00:00:00,35.5799,-82.5558,10,14,31,#stpatricksday Happy St Patrick¡¯s Day. #whiskytime #lucky #scotch #drinkup #cheers¡­ https://t.co/pLQSJNM1iX,,NC
2018-03-17 00:00:00,41.99287859,-87.73838025,10,15,8,Off to Greek school. Irish for the day. ???? #stpatricksday #saturdaymorning #views @ Sauganash,¡­ https://t.co/mJg1IK33an,IL
2018-03-17 00:00:00,44.2455449,-88.3530747,10,15,8,Hope everyone has a safe & fun #StPatricksDay https://t.co/5d1In2zWwr,,WI
2018-03-17 00:00:00,40.7142,-74.0064,10,15,26,#HappyStPaddysDay #StPatricksDay #Remy #RemyThePup #Rembo #Remington @ New York,New York https://t.co/aBjuUFeeJ6,NY
2018-03-17 00:00:00,35.1174,-89.9711,10,15,28,Cake Pops by #MeekiesMunchies #stpatricksday #stpattysday @ Memphis,Tennessee https://t.co/A5XfnJPcDx,TN
2018-03-17 00:00:00,36.165,-86.78388889,10,15,53,Happy St Patrick¡¯s day! ??#stpatricksday #irish @ Nashville,Tennessee https://t.co/4CTfKtfI6W,TN
2018-03-17 00:00:00,42.32152,-71.20654,10,16,3,Happy St.Patricks Day! ???? #stpatricksday #stpattysday @ Indulge! https://t.co/v0OnF8JHJL,,MA
2018-03-17 00:00:00,30.348497,-97.721684,10,16,7,Happy #stpatricksday .#currasgrill #atx #converse @ Curras Grill https://t.co/Dp4VhFiAJg,,TX
2018-03-17 00:00:00,34.03407,-84.3495,10,16,12,The hog is off!! Come get it while it lasts! #wholehog #stpatricksday #hogwash¡­ https://t.co/PdExzjWysX,,GA
2018-03-17 00:00:00,25.813,-80.1341,10,16,23,Throwback #stpatricksday with my buddy Jose¡¯ O¡¯Brian #miamibeach #sassoonacademy class¡­ https://t.co/ju0y4nIBT4,,FL
2018-03-17 00:00:00,40.5698,-74.6077,10,16,36,#happy #stpatricksday #workhardplayharder Run done! Little more work,then time to enjoy the¡­ https://t.co/fPu7P1IML7,NJ
2018-03-17 00:00:00,43.822,-84.7654,10,17,3,Getting parade ready with three little leprechaun¡¯s ?? #stpatricksday¡­ https://t.co/0VbwGNDi8S,,MI
2018-03-17 00:00:00,41.6502,-81.4085,10,17,23,Well I can finally move on with the rest of the day.. #cornedbeef #cornedbeefhash #stpatricksday¡­ https://t.co/3wnrsLD58x,,OH
2018-03-17 00:00:00,41.4482,-82.1689,10,17,28,Happy St. Patrick¡¯s Day!! #stpatricksday ???? @ Lorain,Ohio https://t.co/cYxA2IrDY4,OH
2018-03-17 00:00:00,36.165,-86.78388889,10,19,28,Happy #stpatricksday ! @ Nashville,Tennessee https://t.co/iYcX2rvwZq,TN
2018-03-17 00:00:00,40.6264,-80.0561,10,20,17,I guess I¡¯ll be a little festive today. Happy St Paddy¡¯s day all. #stpatricksday #bauer #goals¡­ https://t.co/HXqBpPZm7D,,PA
2018-03-17 00:00:00,36.8720799,-76.16998,10,20,36,??Tonight??GREEN AND WHITE AFFAIR ????????.#stpatricksday 3.17.18 https://t.co/qjIshafmcN .Sounds by¡­ https://t.co/VX13h4jjfb,,VA
2018-03-17 00:00:00,42.63209552,-82.97497843,10,20,57,Sloooow and looooow in stout. Happy St. Patrick¡¯s day fools!!! #broketattoos #stpatricksday @¡­ https://t.co/JUoElhX3Kb,,MI
2018-03-17 00:00:00,36,-86,10,21,0,#Greeneyes for #stpatricksday. @ Tennessee https://t.co/hcrb7Igf5X,,TN
2018-03-17 00:00:00,38.62572219,-90.29491425,10,21,57,Happy #StPatricksDay! (@ Dogtown in Saint Louis,MO) https://t.co/H9tQ6sdeA3,MO
2018-03-17 00:00:00,38.61205,-122.86951,10,22,2,Happy #stpatricksday #healdsburg.  Love that our town can let its hair down and have a #party¡­ https://t.co/oDjjP0Bwph,,CA
2018-03-17 00:00:00,40.86075,-73.42147,10,22,7,Happy #stpatricksday #longisland! Show us this post on your phone for a 10% discount on all¡­ https://t.co/bH9zvBxcUQ,,NY
2018-03-17 00:00:00,30.85303,-88.05749,10,22,39,#stpatricksday #donuts #green #healthfood @ Honeybun donuts and kolaches in satsuma https://t.co/jOsHrq5Mhj,,AL
2018-03-17 00:00:00,40.31583442,-74.06486478,10,22,52,Happy St. Patrick's Day!.#ufcgymshrews #ufcgym #stpatricksday #stpattysday #saturday¡­ https://t.co/wvTH6iyac7,,NJ
2018-03-17 00:00:00,38.8803,-77.1083,10,23,6,Another wonderful memory of a fabulous #stpatricksday with some beautiful friends llfriedman¡­ https://t.co/maVDlNsFNi,,VA
2018-03-17 00:00:00,38.62675,-90.25662,10,23,12,Serving up that smoked corned beef today! #meluckyhat #pastrami #stpatricksday @ Grace Meat + Three https://t.co/CA2v5lWoRq,,MO
2018-03-17 00:00:00,43.65738224,-70.25009561,10,23,55,Big thanks to Portland's Pipe + Drum Band for coming out to celebrate today! ?? ???? #stpatricksday¡­ https://t.co/usK9alRqJx,,ME
2018-03-17 00:00:00,38.9748322,-77.16257657,10,23,57,Happy #stpatricksday from all of us at #salonjean #luckoftheirish #green @ Salon Jean and Day Spa https://t.co/eI569kf4JL,,MD
2018-03-17 00:00:00,40.32645,-78.91983,10,24,33,We're wearin' the green.  Shop today 10-5 and Sunday 12-5.  #stpatricksday #celestialgirl¡­ https://t.co/hkNepX2i4I,,PA
2018-03-17 00:00:00,42.9767,-70.7661,10,24,34,Tis the season. Happy St. Patrick's Day. #stpatricksday #flag #irishflag @ Rye Beach,New¡­ https://t.co/aJmQKSLKXm,NH
2018-03-17 00:00:00,34.0522,-118.243,10,24,40,#happy #stpatricksday @ Los Angeles,California https://t.co/FFqVqIyw2r,CA
2018-03-17 00:00:00,42.4668622,-83.4706242,10,25,37,A little weekend humor as we toil away!..#stpattysday #stpatricksday #irish #kissmeimirish¡­ https://t.co/n9JLTW2FIR,,MI
2018-03-17 00:00:00,35.8188,-78.6446,10,25,49,Ready for the start of the Raleigh Saint Patrick's Day parade. Look for us with #causeforpawsnc¡­ https://t.co/etG3ycYUbs,,NC
2018-03-17 00:00:00,40.73678,-73.99075,10,25,55,Feeling lucky ?? to have fans like you! Happy #stpatricksday! (Can you guess all the candies in¡­ https://t.co/2u5CBrk3tD,,NY
2018-03-17 00:00:00,40.7556,-73.8858,10,26,20,Alien Jack is hunting leprechauns. #caturday #stpatricksday #blackcat #blackcatsrule¡­ https://t.co/Do95Y7P6Kb,,NY
2018-03-17 00:00:00,32.0806634,-81.0908193,10,26,51,The HUGE #VP #Pence crowd ???????????? #savannah #stpatricksday @ Tondee's Tavern https://t.co/C1f7ReiGq8,,GA
2018-03-17 00:00:00,42.80280833,-83.01298611,10,27,6,Happy St Patrick¡¯s Day!! ???????????????????????????????????????????? #stpatricksday. #everyoneisirishonstpatricksday¡­ https://t.co/L0Ckyr3Ttq,,MI
2018-03-17 00:00:00,33.44848,-84.45537,10,27,38,Happy #stpatricksday newrealmbrewing will be in the house at 4pm but some of their beers are¡­ https://t.co/iCGeLdJf7B,,GA
2018-03-17 00:00:00,26.06338674,-80.28978685,10,27,45,I believe! Do you? ?? #lucky #happystpatricksday #stpatricksday #duree18 @ Dur¨¦e & Company https://t.co/X5riE5g4B4,,FL
2018-03-17 00:00:00,27.45765907,-80.77109608,10,27,48,Okeechobee...Here We come !!.#stpatricksday .#poolparty @ Pine Creek Sporting Club https://t.co/kFbAcXWs16,,FL
2018-03-17 00:00:00,38.98763837,-74.81665803,10,28,21,Happy St.Patricks Day!!  Of course Zippy¡¯s is open all day!! @ Zippy's Bikes https://t.co/d7PMRMLBWt,,NJ
2018-03-17 00:00:00,40.7779,-73.9675,10,28,43,#Ford lined up,ready for #stpatricksday @ Manhattan,NY
2018-03-17 00:00:00,36.1125,-115.25,10,28,55,Happy St Patrick¡¯s Day! #stpatricksday #lucky #workhard #?? #lasvegas @ Spring Valley,Nevada https://t.co/k3EIge0ZC6,NV
2018-03-17 00:00:00,41.88769,-87.62286,10,28,58,And the river is green.....#stpatricksday #chicago @ Hyatt Regency Chicago https://t.co/oQ2G2Dx03G,,IL
2018-03-17 00:00:00,41.5,-81.690278,10,29,39,Happy St. Patrick's Day,from the arcade! #cleveland #stpatricksday @ Cleveland Arcade https://t.co/ge6nuhkfd0,OH
2018-03-17 00:00:00,39.95432056,-75.16610726,10,29,45,Currently only white shirt in a sea of green! #TirNanog #StPatricksDay,,PA
2018-03-17 00:00:00,40.30815988,-76.83187387,10,29,45,ST. PARTY PACK at @PizzaPizza 336 #RideauStreet. #StPatricksDay #Ottawa https://t.co/4tpPlAFogU https://t.co/qoZ6XeKOCx,,PA
2018-03-17 00:00:00,35.88971,-78.89742,10,29,59,Happy #stpatricksday! Batch 1,Dry Irish Stout is finally on tap. Try it on nitro or full a¡­ https://t.co/JCE7eLydOO,NC
2018-03-17 00:00:00,41.31978,-81.62651,10,30,8,Starting #stpatricksday Shamrock shakin¡¯ at @750mlwines with @TanyaHenkel & mimosas for the win¡­ https://t.co/oVAiO3dRTf,,OH
2018-03-17 00:00:00,41.88718,-87.61615,10,30,11,Kiss me,I¡¯m Irish. ?? #chicago #rhumbrunner #stpatricksday @ The Regatta https://t.co/ekScRsfmZv,IL
2018-03-17 00:00:00,40.00517352,-75.6997728,10,31,37,#bangers & #eggs for #stpatricksday #breakfast great day on tap... have fun everyone! ?????????? @¡­ https://t.co/zeq98LAN3c,,PA
2018-03-17 00:00:00,39.11463,-77.2051,10,31,52,Happy #stpatricksday @ Old Town Pour House - Gaithersburg https://t.co/tVgXe2xmJ8,,MD
2018-03-17 00:00:00,41.7994156,-87.5885162,10,31,57,Even the #leperchaun loves our brand! #stpatricksday #jcp @ Downtown Hyde Park Chicago https://t.co/QmdfdCohuc,,IL
2018-03-17 00:00:00,40.7142,-74.0064,10,32,37,Just in time for #stpatricksday Green Pesto pizza with Arugula-?? from my new #cookingshow To Eat¡­ https://t.co/CCsZR3P8tf,,NY
2018-03-17 00:00:00,36.165,-86.78388889,10,32,42,Happy St. Patrick¡¯s day!!  Many blessings !!#stpatricksday #blessings #irish #brennan #devlin¡­ https://t.co/E5ezMlcpaY,,TN
2018-03-17 00:00:00,41.89972222,-87.65,10,32,46,Happy St. Patrick's Day!!!????..#stpatricksday #stpattysday #luckoftheirish?? #luckycharms¡­ https://t.co/TeZ6We40Ra,,IL
2018-03-17 00:00:00,39.1956,-94.6836,10,32,48,Our wish to you on this St. Patrick¡¯s Day! #stpatricksday #irishblessing @ Parkville,Missouri https://t.co/Na4x3kgkn6,MO
2018-03-17 00:00:00,27.9709,-82.4646,10,33,1,Happy #StPatricksDay everyone! @ Tampa,Florida https://t.co/rV8WhuXTfz,FL
2018-03-17 00:00:00,40.7874603,-73.9712915,10,33,9,Wishing you a happy Saint Patrick's Day. Stay safe out there. #Cheers #ModernDayOptX #WEareOPTX¡­ https://t.co/2XVahpAWOK,,NY
2018-03-17 00:00:00,40.10070592,-83.1138229,10,33,11,AM #stpatricksday breakfast at brazenheaddublinohio ?????? @ Brazenhead https://t.co/Eg7m0IOuIz,,OH
2018-03-17 00:00:00,33.70457115,-78.86883677,10,33,21,Happy #stpatricksday from the beach #myrtlebeach #showglow #carshow (@ Harry's Breakfast in Myrtle Beach,SC)¡­ https://t.co/Ra42R8xsHX,SC
2018-03-17 00:00:00,28.4573,-81.43827,10,33,42,I always wear Green & it¡¯s always St Paddy¡¯s Day at the Duffy Compound ... #irish #stpatricksday¡­ https://t.co/As39TWhSaU,,FL
2018-03-17 00:00:00,33.6405903,-84.43592516,10,33,55,Spring Break Vacation!!! #springbreak #travel #stpatricksday @ Atlanta International¡­ https://t.co/sOhTgsQ0Te,,GA
2018-03-17 00:00:00,42.4067,-74.0187,10,33,59,Glazed #green #muffins for St. Pat¡¯s Day #stpatricksday @ Greenville,New York https://t.co/UeV5vnDeZg,NY
2018-03-17 00:00:00,41.8870255,-87.6287515,10,34,7,And it green....#chicago #stpatricks @ Chicago River https://t.co/dKQnMSCf2a,,IL
2018-03-17 00:00:00,40.8574534,-81.43206183,10,34,30,Happy St.Patricks Day ?? @ Jerzees All American Bar & Grille Belden https://t.co/YgKVObGGIZ,,OH
2018-03-17 00:00:00,46.66718,-94.11224,10,34,37,It's that time!! #cornedbeef #stpatricksday #stpaddys #usdaprimebeef #comeandgetit #crosslakemn¡­ https://t.co/QNVPuQhYrg,,MN
2018-03-17 00:00:00,41.4762,-87.0569,10,34,44,Happy St. Patrick's Day,everyone! Wear green,IN
2018-03-17 00:00:00,40.083567,-75.404352,10,34,59,Top O' the Morning Main Liners ?? #stpatricksday folks!! ??sun is out koptowncenter and we are ALL¡­ https://t.co/aYSXkbX0Zt,,PA
2018-03-17 00:00:00,38.9026909,-77.0494537,10,35,34,#StPatricksDay In my hometown of Chicago,everyone is Irish on this day. We turn our river¡­ https://t.co/QbDBgIjijb,DC
2018-03-17 00:00:00,40.7142,-74.0064,10,35,40,Having some Irish coffee with a view this morning ?????? Happy #stpatricksday from¡­ https://t.co/K4MIm8YWRk,,NY
2018-03-17 00:00:00,35.6016,-77.3724,10,36,37,Green,hot donuts for St. Patrick¡¯s Day!! #krispykreme #thehotsignwason #stpatricksday #BabyY¡­ https://t.co/W5xHIoJWCT,NC
2018-03-17 00:00:00,35.9729,-83.9422,10,36,52,Happy St. Paddy's Day y'all ?? #4leafclover #stpatricksday #green¡­ https://t.co/qYDueCCiyd,,TN
2018-03-17 00:00:00,43.01539886,-83.6906412,10,36,54,Shamrocks are aglowin' #stpatricksday @ The Loft https://t.co/Zf0G9lJD5P,,MI
2018-03-17 00:00:00,40.76379,-73.98895,10,37,7,#TOMORROW: We Continue #StPatricksDay Weekend Festivities @ #DeBRUNCH SUNDAYS - BASERA (9th Ave¡­ https://t.co/wrMKHJB6x0,,NY
2018-03-17 00:00:00,46.66718,-94.11224,10,37,23,It's that time!! #irishsodabread #earlymorningbaking #stpatricksday #stpaddys  #comeandgetit¡­ https://t.co/qfMS7fUfkv,,MN
2018-03-17 00:00:00,39.998,-75.1448,10,37,25,#Repost @eagles with get_repost.???.Green is our favorite color on #StPatricksDay and pretty¡­ https://t.co/1WQMVRDWvE,,PA
2018-03-17 00:00:00,46.2035,-119.159,10,38,12,Happy Saint Patrick's Day!! ????..#Luck is out there,but sometimes you need to #makeyourown . It¡­ https://t.co/G9Wm3Blbtm,WA
2018-03-17 00:00:00,25.67931,-80.31869,10,38,46,Happy #stpatricksday stop by and get your green chocolate fix today ????..#chocolate¡­ https://t.co/POICgr7RaC,,FL
2018-03-17 00:00:00,43.58957,-83.87813,10,38,57,#stpatricksday #SleevelessShirt @ The Green Hut https://t.co/iVPYa1hstF,,MI
2018-03-17 00:00:00,42.33523136,-83.04188912,10,39,12,#tonight #detroit#downtown #detroitdjs #saturdaynight #Greektown #stpatricksday #stpaddysday¡­ https://t.co/00fsmhAlxv,,MI
2018-03-17 00:00:00,30.412,-88.9278,10,39,13,Happy St. Patrick's Day! #happystpatricksday #stpatricksday #green #tmnt #dixon373 @ Biloxi,¡­ https://t.co/ljF8pUq6Ls,MS
